userName;rawContent;status;Label
Nadine Geraldine;Untuk depelovernya itu kalau bisa tolong di kecilin lagi MB nya hp kentang kayak saya gini kan susah juga kalau mau main, sam untuk di masalah bug nya ya kalau kita main ada bug nya kan gak enak. Tapi untuk segi grafik udah bagus kok. Makasih;4;Positif
Afiyah Ahsani;Untuk sekarang kasih bintang 4 dlu, klo bisa jangan terlalu sering update, kasian player yg HP nya punya spek rendah kyk sy, trus untuk nerf hero-hero nya jgn smpe bikin player kecewa, mungkin bisa lebih baik lagi kedepannya. Dan masalah player, tolong ban player yg suka pake cheat, apalagi kalau musuh pake cheat lag yg bikin jaringan lag parah waktu match. Dan juga, keseimbangan match, tolong diperbaiki lagi, gw sering dpt tim yg nge-troll dan gk serius di rank. Klo di classic mah gk pp;4;Positif
Sonda 29;Saya mengerti mobile lagend ingin menjangkau semua pemain lama agar kembali dengan inovasi membuat ringan dan jika ingin melihat skin maka harus di download lagi di galeri Hero. Saya pikir itu bagus, tapi ada pula yang harus segera di perbaiki terkait game play yang harus di perbaiki dan penyesuaian game terhadap jaringan karena di beberapa kasus para komunitas telah mengikuti anjuran bermain dengan mengaktifkan jaringan data dan wifi namun hasilnya PING berada di atas 40. tentu itu tidak nyaman;4;Positif
Mhd Daud;Semuanya udh keren, tp mohon tambahin fitur download file nya bisa ke kartu sd card biar enak di lihat gak bentuk bola bola lagi.mungkin cuman itu yg sya inginkan semoga di tambahin fiturnya min. Karena hal itu sangat sangat membantu sekali bagi yg memiliki ram kecil min,terimakasih.;4;Positif
Mrs. Cannss X-Pordwenty;Kenapa game ML ini kalau mau beli hero , smeunya loading melulu, mau main juga musuhnya ke bola biru itu doang ga keliatan heronya, perasaan WiFi nya lancar., Tolong di perbaiki, atau bung ya.. jadi dikira aku teh, itu satu tim.. dan tolong di perbaiki lagi. Sorry bintangnya hilang karena kesel aja gtu.. sudah di update pas main masih loading, hanya bebarapa Hero aja yang terlihat gambrnya, yang lainnya tidak ada.;4;Positif
Shizue Official;Tolong perbaiki bug yg sering terjadi, seperti data yg sudah di download semua tanpa ada update sering kali muncul lagi saat kita login atau kita beralih akun 1 ke akun lainya, seperti halnya scaning saat masuk, hampir setiap login terjadi, dan setelah kita download sampai selesai pasti ada bug yg disitu animasinya jadi bola bola, bukanya datanya lengkap tapi malah banyak data yg hilang. tolong diperhatikan terimakasih;4;Positif
Ovin Sandra Sandra;Game ini sangat bgus menurut q, dari segi Hero dan skill2nya,, cuman yang masalah bagian permainan, menurut pengalaman sy game ini sdh di atur oleh game langsung kapan kita akan menang dan kalah,, kadang jringan di buat lambat, dipasangkan SMA peleyer nob, dan banyak lagi. Tolong di perbaiki lagi;4;Positif
Linda Zuhdi;Game bagus,tapi ada bug,kadang suka lag padahal WiFi bagus,hero² nya lumayan,apa lagi skinnya keren² banget,walaupun ngestalk di epic,gamenya keren,mohon di perbaiki,oke ini aja yang dapat saya sampaikan mohon maaf ada kesalahan kata;4;Positif
Geral Putra;Untuk kali ini bintang 4 aja dulu. Tolong setiap match diseimbangkan kedua belah pihak. Yang saya rasakan sangatlah tidak seimbang, kadang musuhnya lemah kadang musuhnya kuat, itu memang timbal balik mobile legends BB. Jadi saran saya seimbangkan berdasarkan win rate player dan itu mungkin akan memuaskan para player MLBB. Hanya itu keluhan saya. Terima kasih;4;Positif
M.Sholahuddin Afif;Akhir akhir ini setelah ada update, di game pertama setiap hari pasti ga bisa nyelesein pertandingan clasik karena signal ga stabil, biasanya setelah di ganti sinyal atau datanya dimatikan dulu bisa langsung nyambung, lah ini ga bisa, ping tetap dan ga bisa nyambung ke game sampai selesai meskipun signal udah baik, mau relog juga ga bisa masuk ke game nya lagi, akibatnya kredit skor terkuras habis karena hukuman afk, anehnya waktu di game meskipun ga jalan tapi bisa voice chat dengan temen mabar;4;Positif
Xenophon;"Untuk game ml ini bagus sudah ada ""MODE OFFLINE"" tapi yang jadi masalah kok saya cuma bisa main di mode CLASSIC dan 2 mode lainnya gak bisa main(DRAFT PICK dan BRAWL) dan satu masalah paling besar ini adalah masalah BUG dan HIGH PING masa update game ini cuma nambah item,hero,hadiah event baru, dan season baru tapi gak ada caption fixed bug atau peningkatan/perbaikan internet aneh.....";4;Positif
yoan adytama;Sinyal aman lah ya. Sistem matchmaking ranked untuk solo player seharusnya harus lebih diperhatikan lagi agar tidak bertemu user dominan role yang sama. Akhir² ini banyak sekali bug/cheat yang sangat merugikan player lain mohon dev segera memperhatikan ini, tingkatkan keamanan game kalian. Untuk event skin collab sudah sangat bagus, hanya saja jika setiap pembelian 10x draw dijamin dapat skin epic malah lebih bagus lagi hehe. Tambahkan foto avatar yang baru lagi agar lebih fresh min. Terimakasih;4;Positif
YFdlzz 08;Akhir² ini setiap saya bermain rank saya selalu mengalami jumping dan itu membuat performa saya menurun. Saya sudah mencoba berbagai hal seperti on - off mode pesawat dan restart hp tapi itu tidak membuahkan hasil padahal sinyal saya sangatlah bagus. Saya berharap permasalahan jumping ini akan segera diperbaiki oleh pihak developer. Jika sudah diperbaiki saya akan menaikkan bintang;4;Positif
Stenny;Halo moonton, ku udah naikin bintang 4 karena udh lumayan, tapi tolonglah masalah jaringan di fix, jangan hanya munculin skin, event, dsb tanpa mempertimbangkan jaringan saat in game, padahal kuota banyak jaringan lancar... Tapi saat in game, tiba tiba jaringan selalu freeze saat war... Tolonglah moonton, dan juga tolonglah matchmakingnya di perhatikan juga, biar setara lah, musuh jago dan tim jago, jangankan musuh pro player, timnya baru belajar🙏🏻🙏🏻🙏🏻;4;Positif
10_I Made Pakis Bhumi Karo;Game sudah bagus, berkembang, tetapi tolong perbaiki masalah lag, itu saya main Mobile Legends menggunakan speed mode ping tidak stabil, membuat kenyamanan bermain kurang, jadi tolong di perbaiki.;4;Positif
April Aisyah;saya tidak puas dengan keseimbangan matchmaking yg dmn tim saya begitu sangat lemah sedang kan tim musuh sangat kuat dan juga sering adanya drop sinyal, padahal sinyal saya sangat bagus, kadang mendapatkan teman saja susah:(, hal ini membuat saya menjadi malas main.;4;Positif
Muhammad Rifani;Overall semua sudah bagus mulai dari gameplay dan mode offlinenya.cuma ada satu hal yang ingin ku sampaikan, bisakah persyaratan untuk membuka mode advance server tanpa harus jaringan lancar,karena didaerah saya jaringannya tidak stabil;4;Positif
Lol Lily;Untk update nya sudah mulai bgs, tetapi jaringan nya sngt tdk jls, wifi sudah optimal dan tidak ngelag, tetapi saat main tetap saja merah. Dan juga bug yg terjadi dengan player lain seperti msuk ke dimensi lain sehingga mndapat kan musuh bot dan tim tidak jls, sdngkn di kebenaran nya kita yg seperti bot dan seperti afk dll. Tetapi update nya juga ada yg bermanfaat seperti sistem tntang perilaku player dll. Dan juga tolong moonton tim ny jg di kondisi kan dan jngn beri musuh yg tdk seimbang. mksh;4;Positif
Steven Sutomo;Game seru, tpi kadang sering ngebug yg parah. Akhirnya coba keluar dari game masuk lgi ttp tidak bisa. Akhirnya CSnya berkurang banyak bgt Tolong diperbaiki masalah bugnya. Jadi mainya tidak nyaman;4;Positif
Rusni Uni;Menurut saya Game ini sangatlah bagus, bisa main bareng teman-teman dan memiliki banyak fitur-fitur yang menarik serta nyaris saja sempurna hanya kurang alur jalan mainnya terkadang ngelag dan bug bahkan sering lout padahal jaringan bagus dan serta penyimpanan masih ok, jika masalah itu bisa di jangkau saya rasa itu akan lebih sempurna;4;Positif
Dinar Aisyah;Seru banget soalnya bisa main bareng tapi kekurangannya itu kalau ngasih tips kebanyakan sampai level 10 kalau sampai level 3 mah seru banget .tapi gak papa deh soalnya seru bener . Tapi terkadang nge bug untung gk kena virus. Terima kasih moonton;4;Positif
ferdianto um naki;sebelumnya sya ksi bintang 4 dulu ya and untuk update kali ini saya amat suka dengan map nya tambah keren grafiknya oke banget and kalo nge rank juga dapat hadiah mantap ga kaya yang kemaren, sran saya untuk mode rank klo bisa lawannya di seimbangkan biar adil mainnya gitu, karna sya bnr2 udh cape and emosi bngt apalagi dapat tim ngetrol mulu mukil ga jelas banget pokonya itu aja sih kekurangannya, sya berharap kedepannya moonton tambah sukses keren maju and jaya sekian dari saya terimakasih.;4;Positif
Ahmad Almustofa;Semakian kesini semakin bagus akan tetapi penyimpanan nya juga semakin besar 7gb sendiri yang terpakai untuk game ini, Permasalahan yang saya alami yaitu pada jaringan yang sering bug tidak setabil, padahal jaringan saya bagus tp masih suka leg patah2.mohon untuk diperbaiki lagi..;4;Positif
Rahmat24_Gmng;Ini saya kasih bintang 4 dulu, alasannya 1. Sinyal lancar² aja tpi mengapa lag/jelek? Padahal saya pake Smartfren tpi bgs kok sinyalnya, lalu knp dibuat main ml lag sekali, jadi mohon dibetulkan jaringan nya 2. Kadang tombol jalan hero nya suka gerak sendiri dan gatau ini karna apa, mohon dibetulkan jg 3. Masih ada bug Jadi tolong dibetulkan/diperbaiki ya moonton, tpi gamenya bgs jg kok saya main dri season 10-27 dan Alhamdulillah masih main Terimakasih By. Rahmat;4;Positif
Deskha Rizqi Julio;"Secara keseluruhan sih udah bagus, tapi tolonglah player yg ""Noob"" / peforma bermainnya tidak bagus tolong di peringatkan agar memperbaiki peformanya, dan satu lagi mohon ciptakan sistem 1 role 1 hero, jadi gada lagi tuh yg ngepick hero sembarangan, misalnya dalam 1 tim, mm ada 2, mage gada, dan retri/jungle 2, kalau sudah seperti itu kemungkinan kalahnya besar. Mohon ya moonton Semoga diciptakan sistem seperti itu. Sekian dari saya, terimakasih.";4;Positif
JAG 32510;Tolong untuk Moonton perbaiki lagi untuk masalah sinyal/jaringan internet karena terkadang saat lagi match tiba² patah² padahal sinyal bagus dan juga tolong lebih seimbangkan lagi untuk sistem match nya karena sering terjadi tim match yang gk seimbang, ok itu aja terimakasih.;4;Positif
Farhel Edralin Apritiens 15;"sinyal udh ok lah, tapi performa masih kurang optimal.... maen di ram 4/32 kek gw rada"" ngelag klo di late game(panas) klo bisa optimalkan atau buat grafik untuk hp kentank atau buat settingan untuk resolusi biar bisa di atur ke lebih rendah(mungkin bisa mengatasi lag) itu aja si saran dari gw, semoga ae di baca kalo moonton ada mata and thanks klo dh dibaca (tapi kalo ML makin belat owe kulangin aa bintang lu olang)";4;Positif
CINTA JAYA;Kepada montoon.. tolong system report player lebih dibenahi..agar yang toxic lebih berkurang. Dan demi kenyamanan pemain tolong ketika random kalau bisa buat kedua tim memiliki player dgn skils n wr imbang agar pertandingan tidak berat sebelah..ya setidaknya jangan terlalu berat sebelah karena seringkali musuh terlalu OP tapi dpt tim terlalu nuub seperti bot.. kan.. jadi pingin uninstall.. nanti saya kasih bintang 5 jika ulasan mulai dibenahi;4;Positif
Cha Eunwo;Segi game nya bagus banget suka udh jadi top player juga dari sekian banyak nya update Keren si cuma ya Ada yang kurang nih Pas di mode draft pick background nya itu Bosen dari dulu sejak lama ga berubah² kalo di ganti pemandangan Abyss atau land of down desa dan semacam nya mungkin bagus jadi ga terlalu mencolok Ama warna biru itu aja makasih MOONTON;4;Positif
sulaeman Ripsal;Untuk saat saya suka, tapi masih butuh perbaikan terutama di masalah matchmaking nya harus seimbang untuk kami player solo,, N klo bisa buat hero gatot di buatin skin terbaru donk, skin nya itu itu doang... Pdahal update udah berapa season itu mulu skin nya.. franco aja udah keluar yg terbaru masa gatot nggk😉;4;Positif
Choket 13;Event nya kurang bagus dan banyak, grafik ultra seharusnya bisa digunakan ke semua perangkat saya ingin agar event nya lebih banyak dan grafik ultra bisa digunakan ke semua perangkat udah itu aja aku kasih bintang 4 kalau udah di perbaiki maka ku beri bintang 5;4;Positif
anjas adi saputra;Kumohon agar tingkatkan lagi penyetabilan untuk grafis rendah. Bagi hp dengan ram 2 - 3 gb masih lemot menurutku. Jika commen ini tidak sopan tolong maafkan.🙏 Plus : Untuk magic chess emang sangat bagus bagi hp ram 2 - 3 gb. + untuk masalah repot player tolong perbaiki karena banyak player yang masih asal report karena hanya dapat bronze langsung dilaporkan banyak player sebab yg aneh-aneh misal afk padahal tidak afk, perfoma tidak bagus padahal bagus. Ini meresahkan buat aku dan player lain.;4;Positif
GG GAMING;saya sebenarnya sangat suka geme ini dari segi grafis geme RPG sudah BAGUS tetapi peforma dari segi internet yang tidak stabil dan terjadinya bug di saat memasuki pertandingan dan tidak itu terlalu seringterjadi.dan dengan ini saya meminta kepada pihak developer game MOBILE LEGENDS untuk diperbaiki kekurangannya terutama pada segi internet SEKIAN DARI SAYA TERIMAKASIH 👍😁😁😁;4;Positif
Achmad .k;"Game yang seru, melatih ke kompakan tim dan mental. event nya juga bagus"", banyak berbagi skin gratis, sukses terus moonton. Cuma saya berharap moonton memperbaiki masalah jaringan, dan juga game nya setelah update jadi berat";4;Positif
Dayan Rifqy Nujaba;Kepada moonton yg terhormat, sy mempunyai keluhan terkait player GB yang sudah tak karuan yang bermain di rank rendah, sehingga sangat mempersulit player baru untuk bisa bersaing. Akibatnya banyak player baru yang berhenti bermain disebabkan tingkat kesulitannya yang terlalu tinggi dikarenakan player GB ini. Saya harap moonton dapat menangani masalah player GB ini sesegera mungkin, karena sy dan teman sy hanya ingin bersenang-senang dalam Mobile Legends : Bang Bang;4;Positif
Fransiska Giva;Mobile legends sudah bagus,saya sangat terhibur. tetapi terimakasih sering terjadi bug saat main contoh nya seperti lag saat dalam permainan dan waktu meng ngeklam iven. Tolong di perbaiki ya develofer terimakasih.;4;Positif
TUTORIAL;Gamenya sudah mulai berkembang dari masa ke masa.cuma yang paling saya malas bermain game ini hanya satu,saat di draft pik saat sudah 10 detik mau mulai game selalu freze/lag tiba2,kendala ini bikin repot saya menganti skin atau emblem dll,mohon diperbaiki bug ini untuk skin dan hero juga tidak masalah masih bagus bagus aja,semoga cepat di fix bug ini;4;Positif
Aa Azhar;Saya kasih bintang empat dulu karena masih banyak bug salah satunya bug nya adalah pas selesai gamenya pas di lobby yg menunjukan kda tim kita dan musuh bug nya pas ada tulisan membersihkan area pertempuran itu ko lama banget padahal versi ml yg dulu itu cepet banget sekarang pas update ml versi baru itu yg ada bacaan membersihkan area pertempuran lama banget tolong moonton di perbaiki agar lebih cepet dikit;4;Positif
Muhammad Al Durra Ayyassin;Mantap game mobile yang bagus dan juga seru mengisi kekosongan atau kegabutan saat tidak ada aktivitas di biasanya. Pertama kali main mulai dari tahun 2019 kalau nggak salah sampai 2022 sekarang masih main juga sungguh keren sungguh mantap selalu mendapatkan penampilan yang terbaik dan selalu update. Tapi tolong dong untuk masalah jaringan entah kenapa kalau ML ini kalau jaringannya jelek banget pasti kita jalan sendiri atau enggak kayak dia bisa gerak gitu loh ya. Buat evaluasi kedepannya;4;Positif
lefi gb1123;Saya telah melakukan beberapa percobaan dan tenyata memang device ku yang bermasalah saya cukup menyesal atas apa yang saya katakan dan gameplay di game ini meningkat tiap tahun saya cukup senang atas hal itu walau begitu game ini bisa dibilang kurang sempurna karna berbagai bug dan membutuh kan sinyal yang kuat;4;Positif
Irwandi Ktp;Terkadang mau masuk ke game agak susah,, selalu dibilang game loading,,, sehingga kita menungu hampir berjam2x,, dan pingnya parah x,,, membuat kita kerepotan untuk bermain.;4;Positif
Kadek Ferji;"Gamenya udh bagus semua Hero keren"" dan juga skin tp kok gw udh protes banget tentang sinyalnya gw sampek banting"" hp gara' sinyalnya tolong di perbaiki biar semua berjalan dengan lancar saya hanya menyarankan agar segera di perbaiki bug sinyalnya pas tim udh mau war keseringan banget ngelag sekali lagi tolong di perbaiki biar semua bug ada di game ini sudah beres semua dan sdh tidak ada bug lagi terimakasih";4;Positif
4it add 4it add;Hy..hy..hy. Development game nya udah bagus tapi masih ada kendala kemarin saya waktu mau main ngecek ping stabil 58 ko pas main..baru mulai langsung 135 sampe 335 ping nya. Sama satu lagi saya pas main seru seru nya pas mao pus turet terakhir musuh layar langsung item terus pas udah bener tiba tiba ada di loby.sama satu lagi tadi sore saya pas main baru juga mulai mao ngepick hero tiba tiba keluar dari game.... Udah;4;Positif
